"task","model","weight_wall","day","run","latency","wall_zone","target_quadrant"
"variable","distance",NA,5,38,56.4590113392519,66.3724857943836,11.7318582173125
"variable","distance",NA,6,38,55.22243526179,73.3682618959932,5.63315048254087
"variable","distance",NA,7,38,60.1951790063765,92.1243929658948,1.29310344827586
"variable","distance",NA,8,38,60.1344284202319,79.3811136390491,3.31303366512816
"variable","distance",NA,1,39,29.8990296060978,30.3295508838987,25.8738914594178
"variable","distance",NA,2,39,17.8040717657003,0,36.7967247699
"variable","distance",NA,3,39,25.0727397019226,0,21.9006068014569
"variable","distance",NA,4,39,10.5364536880793,0,22.3425499231951
"variable","distance",NA,5,39,26.5531374263474,0,23.3957250890648
"variable","distance",NA,6,39,44.9768970650818,2.52918287937743,25.4961835102417
"variable","distance",NA,7,39,24.0007716798179,0,17.7770995918093
"variable","distance",NA,8,39,20.2748651143371,0,19.5239938080495
"variable","distance",NA,1,40,53.032222514565,14.9913843283739,11.4990588012097
"variable","distance",NA,2,40,47.0383540129199,6.08924872984081,20.2224860024512
"variable","distance",NA,3,40,32.1241897522104,3.00472811232026,33.484380399586
"variable","distance",NA,4,40,28.1290100299967,0,15.8001932977885
"variable","distance",NA,5,40,13.9324366696472,0,28.3600436853862
"variable","distance",NA,6,40,9.00619667075253,0,13.0801687763713
"variable","distance",NA,7,40,13.1000165615192,0,22.426944971537
"variable","distance",NA,8,40,22.6445047085614,0,20.0288331071913
"variable","distance",NA,1,41,60.0354166198521,76.781300079324,4.96223430960299
"variable","distance",NA,2,41,60.0782396211163,60.8743257549236,6.71373171127217
"variable","distance",NA,3,41,58.5455470668614,42.3128256522012,19.47194378572
"variable","distance",NA,4,41,54.9036147154232,64.5113522846323,9.85747251670002
"variable","distance",NA,5,41,60.0734927742172,73.4476161074552,10.1634061008929
"variable","distance",NA,6,41,60.0508089523164,47.6676013891981,29.1707807314503
"variable","distance",NA,7,41,50.9489559689305,33.3814827962113,18.8887845506097
"variable","distance",NA,8,41,48.3997575697649,44.8020333142043,13.6939881072865
"variable","distance",NA,1,42,33.8681654848159,8.83197413501906,14.384728864313
"variable","distance",NA,2,42,32.2768179697029,1.76282051282051,31.0010409906987
"variable","distance",NA,3,42,26.5186252665137,1.4367816091954,18.1669192876089
"variable","distance",NA,4,42,32.0402264763644,5.10054101385371,20.9898911717797
"variable","distance",NA,5,42,41.8279143196118,1.61764705882353,19.7691238142226
"variable","distance",NA,6,42,41.5022396575575,3.72303166152984,23.8840074171785
"variable","distance",NA,7,42,27.1332754228892,0,22.0991618102022
"variable","distance",NA,8,42,52.4025620838131,1.72955974842767,25.532032854239
"variable","distance",NA,1,43,40.0689574888939,19.0320882386256,23.7960072250659
"variable","distance",NA,2,43,52.3812666074728,11.7477013912072,20.1769464105157
"variable","distance",NA,3,43,35.0463724114214,6.87702821036727,23.775890451786
"variable","distance",NA,4,43,11.315973895925,0,23.1461693548387
"variable","distance",NA,5,43,14.5142347706293,0,20.6013784896117
"variable","distance",NA,6,43,13.2819687077085,0,22.0633116883117
"variable","distance",NA,7,43,9.37779509082434,0,19.1280487804878
"variable","distance",NA,8,43,13.3763289366254,0,23.9444765760555
"variable","distance",NA,1,44,55.3924601257307,20.0711165925536,16.9209601513418
"variable","distance",NA,2,44,11.7295926712076,7.07401032702237,7.5
"variable","distance",NA,3,44,13.6542610916224,0,17.8464419475655
"variable","distance",NA,4,44,9.34203862351597,0,24.0357781753131
"variable","distance",NA,5,44,25.6007642981655,0,19.5536935704514
"variable","distance",NA,6,44,24.9535958372612,0,18.7773004218091
"variable","distance",NA,7,44,26.237816135833,0,27.1438709024531
"variable","distance",NA,8,44,22.2336659411659,0,24.1349177552008
"variable","distance",NA,1,45,39.1858957937978,10.0051656992161,26.2221193464745
"variable","distance",NA,2,45,38.4340706053609,2.04918032786885,28.8220491146204
"variable","distance",NA,3,45,15.5895784914007,13.0328441649196,19.148793205397
"variable","distance",NA,4,45,26.6960160190603,0,30.9289558793694
"variable","distance",NA,5,45,26.1094963720758,2.04918032786885,21.2214463953662
"variable","distance",NA,6,45,24.6923904087861,0,22.2333381663525
"variable","distance",NA,7,45,33.7702753926824,0,23.5161783427573
"variable","distance",NA,8,45,21.9443647047197,0,15.4718046959426
"variable","distance",NA,1,46,33.4291937584512,26.2361206501831,18.8985726916761
"variable","distance",NA,2,46,29.1344448054936,4.15089497658305,19.5072988937668
"variable","distance",NA,3,46,26.0924616601968,0,24.2712710084034
"variable","distance",NA,4,46,30.4669704009314,2.32919254658385,21.3661551577153
"variable","distance",NA,5,46,52.4586098183828,3.72117400419287,25.3639333678002
"variable","distance",NA,6,46,46.0654489993824,6.41009852216749,20.4945778513127
"variable","distance",NA,7,46,37.3627710915256,28.9907163240978,13.7522351262508
"variable","distance",NA,8,46,60.1591744932132,21.8886517441284,19.5592863392052
"variable","distance",NA,1,47,34.7962790652571,19.8807785888078,22.6910438652621
"variable","distance",NA,2,47,35.3284616679318,0,22.2999514333764
"variable","distance",NA,3,47,19.7983599223514,4.16666666666667,20.0217770034843
"variable","distance",NA,4,47,38.7831818841388,0,23.6419047174508
"variable","distance",NA,5,47,45.7529459597209,0.152905198776758,22.8044244168324
"variable","distance",NA,6,47,46.7782650686487,8.50703164239076,23.6544496642333
"variable","distance",NA,7,47,46.7617235008392,0,22.1788686472322
"variable","distance",NA,8,47,60.0030291539326,0.31055900621118,23.9018950995017
"variable","distance",NA,1,48,42.8830241777068,16.3751524131438,14.549070935189
"variable","distance",NA,2,48,30.3068484405954,22.6187144989112,24.9987237605162
"variable","distance",NA,3,48,38.7923221286055,0,20.2106517165881
"variable","distance",NA,4,48,10.0424613326106,0,13.6842105263158
"variable","distance",NA,5,48,21.811635188683,0,28.4710345405768
"variable","distance",NA,6,48,26.8396612859978,0,24.1059771521828
"variable","distance",NA,7,48,28.6586532981358,0,19.356069000739
"variable","distance",NA,8,48,11.2789110109135,0,20.0212507589557
"variable","distance",NA,1,49,46.2497357810064,23.5616040338827,21.7606897068049
"variable","distance",NA,2,49,39.3257610638955,8.19101707259602,15.4391052417368
"variable","distance",NA,3,49,55.0991145562221,19.6696360875199,18.3583870959092
"variable","distance",NA,4,49,52.4887408115658,15.1329929680719,13.4247198227835
"variable","distance",NA,5,49,50.8084095448436,16.0111122212677,16.4182987551327
"variable","distance",NA,6,49,40.2787233185715,18.4353943888697,18.6692657787297
"variable","distance",NA,7,49,26.6966596797038,16.31123646663,8.36967054263566
"variable","distance",NA,8,49,52.7355754773824,21.9660374616884,16.5881850038354
"variable","distance",NA,1,50,47.5206806284506,14.2605935954486,17.6095891219414
"variable","distance",NA,2,50,41.1291025148776,6.43805757458219,13.0045590199655
"variable","distance",NA,3,50,30.3515228340575,9.19283736519965,27.4107504290942
"variable","distance",NA,4,50,42.8810125676775,11.9098481057579,24.6019440397051
"variable","distance",NA,5,50,31.8474525025629,2.31468911213684,20.8235797286782
"variable","distance",NA,6,50,45.3049113454095,4.6372202569423,23.7223736910679
"variable","distance",NA,7,50,38.0738767678419,4.88296911379687,23.3982211265517
"variable","distance",NA,8,50,50.0699406397157,5.10806849098247,24.254630556747
"fixed","combined",0.2,1,1,52.0661056328444,17.0880239542381,10.0249052676018
"fixed","combined",0.2,2,1,49.1773844450394,33.1467987002542,12.0689951167779
"fixed","combined",0.2,3,1,37.3904964992096,28.9104063730185,35.328767995767
"fixed","combined",0.2,4,1,24.37466630589,33.613458330083,34.1094865051715
"fixed","combined",0.2,5,1,48.028082990181,33.3815093625536,11.0571308318232
"fixed","combined",0.2,6,1,38.8299345039016,26.3172376317833,32.2740257874491
"fixed","combined",0.2,7,1,37.4800921111903,15.9607334607335,42.2606697606698
"fixed","combined",0.2,8,1,55.0331552931394,30.1722468512952,29.2925953170443
"fixed","combined",0.2,1,2,53.5518646743306,35.1357950303502,15.8891253008712
"fixed","combined",0.2,2,2,49.1947918461019,23.4631201207754,21.4682545693165
"fixed","combined",0.2,3,2,19.6104574649945,27.0771179523372,11.965336144438
"fixed","combined",0.2,4,2,29.2257668153187,36.4658905774719,17.2471483683245
"fixed","combined",0.2,5,2,33.0802273389914,25.7537011589314,21.7132810730975
"fixed","combined",0.2,6,2,27.2750266940259,16.0387105661937,33.3596459464819
"fixed","combined",0.2,7,2,26.2359670066879,24.9930213464696,32.0717011132372
"fixed","combined",0.2,8,2,23.6216129632637,12.3708549863895,35.328054875561
"fixed","combined",0.2,1,3,40.8697475240257,48.56333032639,11.6061735643389
"fixed","combined",0.2,2,3,52.175651146762,27.0494643030386,24.7662880673003
"fixed","combined",0.2,3,3,38.1972419694917,45.7444407512976,30.9170693380219
"fixed","combined",0.2,4,3,44.7106106196504,31.055590621659,41.3209528522111
"fixed","combined",0.2,5,3,44.339313961735,34.7317424714341,26.2776162683246
"fixed","combined",0.2,6,3,33.6263761802357,20.6921259050684,29.7115932555645
"fixed","combined",0.2,7,3,30.273304812056,28.0664908912704,30.1989826087661
"fixed","combined",0.2,8,3,40.9845847520467,29.0231051532877,34.4639767199469
"fixed","combined",0.2,1,4,27.4584430372913,28.8884889620184,18.612539421363
"fixed","combined",0.2,2,4,14.5048291932173,31.0601108405433,29.6085868050159
"fixed","combined",0.2,3,4,36.7905507188377,18.6761753975417,25.867186211575
"fixed","combined",0.2,4,4,16.925268560235,32.6859723123513,34.1225394765304
"fixed","combined",0.2,5,4,19.3193189006368,22.2234134246117,52.5108154311865
"fixed","combined",0.2,6,4,20.1923366935246,10.3871560739268,53.2603587596724
"fixed","combined",0.2,7,4,20.0424105400262,8.51018788118432,29.6962148172113
"fixed","combined",0.2,8,4,7.78073203378075,17.5802277432712,38.3352743271222
"fixed","combined",0.2,1,5,41.6028752702715,45.3566396420392,11.2052358999432
"fixed","combined",0.2,2,5,37.939898954226,46.5000809719649,15.7522820105581
"fixed","combined",0.2,3,5,45.432199288854,35.0056364427108,7.80258134185895
"fixed","combined",0.2,4,5,50.9808449420325,38.624196860838,7.68702763636787
"fixed","combined",0.2,5,5,35.4194307810332,30.7994991767233,14.2010098165374
"fixed","combined",0.2,6,5,47.5352733769315,31.3042397719817,20.1677358935423
"fixed","combined",0.2,7,5,42.5447998205184,29.1164866314257,9.76262064094671
"fixed","combined",0.2,8,5,48.1178264766649,36.8109224248093,16.993736002407
"fixed","combined",0.2,1,6,36.0324781977924,27.2454450177362,11.0138306639435
"fixed","combined",0.2,2,6,35.1468976122796,19.7437865778447,14.5291509635888
"fixed","combined",0.2,3,6,44.7982040308541,8.97849462365591,16.8820008023934
"fixed","combined",0.2,4,6,15.4648121299063,18.1986899563319,35.3897745554836
"fixed","combined",0.2,5,6,18.4368383265946,25.9119713028697,47.2480390849804
"fixed","combined",0.2,6,6,35.7074201477638,19.382046604773,16.2189021691014
"fixed","combined",0.2,7,6,35.3033445454389,30.6575053734145,16.9802735143644
"fixed","combined",0.2,8,6,42.2515336883272,17.8623419861882,16.9469416791663
"fixed","combined",0.2,1,7,47.7232345999758,29.3610954673693,17.0688097883912
"fixed","combined",0.2,2,7,37.2548677889808,30.3330214872384,26.2385824312994
"fixed","combined",0.2,3,7,47.0565068729314,27.9671852583222,13.0064467903383
"fixed","combined",0.2,4,7,39.2726688957657,22.3084662568814,28.3947186881922
"fixed","combined",0.2,5,7,45.5034079718332,26.3481641033909,18.3868402337293
"fixed","combined",0.2,6,7,51.0357315455835,28.6184382741749,6.45247972504034
"fixed","combined",0.2,7,7,49.7915007806247,28.2276756919328,21.220823937727
"fixed","combined",0.2,8,7,50.9054351756981,25.4698233014923,31.3341934641091
"fixed","combined",0.2,1,8,49.4690324936746,23.1718585143726,13.1884845041345
"fixed","combined",0.2,2,8,28.620730932186,29.7674736984592,27.276519364951
"fixed","combined",0.2,3,8,40.5624862180027,27.5653475609036,9.52568250727852
"fixed","combined",0.2,4,8,40.8588405831883,23.7560377712556,20.2955201706545
"fixed","combined",0.2,5,8,49.4209905427461,29.2217539512277,7.18740216802591
"fixed","combined",0.2,6,8,42.0833599221195,28.4684633974092,18.7241061937725
"fixed","combined",0.2,7,8,32.1251621725487,24.1204374214083,29.1602827767876
"fixed","combined",0.2,8,8,13.8013405854161,26.9033432638199,23.7258495550452
"fixed","combined",0.2,1,9,39.4334959666119,20.536675035868,24.449725011956
"fixed","combined",0.2,2,9,60.0435162492567,15.036164721103,22.0754572688463
"fixed","combined",0.2,3,9,43.7515209776861,27.890225099797,13.2850279036672
"fixed","combined",0.2,4,9,42.3886264582583,41.2609502467675,16.5198766825675
"fixed","combined",0.2,5,9,48.3349765551275,20.5508010747898,28.3855792909144
"fixed","combined",0.2,6,9,20.6168365076744,29.5965823214998,16.9128776612269
"fixed","combined",0.2,7,9,32.1633677710634,33.8630897499877,31.2751378147352
"fixed","combined",0.2,8,9,48.1241659940595,29.4037468756632,21.1496368810135
"fixed","combined",0.2,1,10,49.1402011734513,37.7188474784083,14.5129009574295
"fixed","combined",0.2,2,10,56.9007773128302,29.775734714312,5.97030727102082
"fixed","combined",0.2,3,10,26.7248930491486,18.6490145302453,22.9922117803859
"fixed","combined",0.2,4,10,47.1656536719207,17.1007598577495,11.4860495601949
"fixed","combined",0.2,5,10,35.6481156701551,18.6006130262096,26.4593743771097
"fixed","combined",0.2,6,10,36.6196105374652,19.6389546577281,16.911132602622
"fixed","combined",0.2,7,10,30.867527794831,23.2003503649427,14.3297552041012
"fixed","combined",0.2,8,10,46.1126520391088,32.9813021928986,28.639573173647
"fixed","combined",0.2,1,11,33.2705093205307,24.2177493630279,26.4231840483176
"fixed","combined",0.2,2,11,56.0797218072147,36.033447208942,11.2672745440941
"fixed","combined",0.2,3,11,45.0477610954031,29.017637647605,7.46949713678642
"fixed","combined",0.2,4,11,30.8887464779149,16.4047150422777,23.5352647440487
"fixed","combined",0.2,5,11,24.9828246330422,13.0828821721033,29.8062132156233
"fixed","combined",0.2,6,11,7.25077795595066,16.0664335664336,24.6306818181818
"fixed","combined",0.2,7,11,31.3063463370335,11.8881118881119,33.8199131949132
"fixed","combined",0.2,8,11,17.0919022577355,6.18081180811808,52.1914504430072
"fixed","combined",0.2,1,12,53.6434555395555,33.5379808450188,6.54713435640464
"fixed","combined",0.2,2,12,52.3477559788533,29.0654304584057,15.1019553764778
"fixed","combined",0.2,3,12,39.8489646834362,35.0430552429921,13.425759636764
"fixed","combined",0.2,4,12,58.1372123854328,31.6979123736151,19.4161148504762
"fixed","combined",0.2,5,12,35.1677443998117,23.2806881333769,15.6172652127212
"fixed","combined",0.2,6,12,53.5620460685607,33.5163858999866,22.0316104507181
"fixed","combined",0.2,7,12,38.3668241668772,19.9274201078604,17.818208947314
"fixed","combined",0.2,8,12,60.0745414245022,28.1603243857424,6.89878057495885
"fixed","combined",0.2,1,13,60.1033381210431,34.9827279006478,5.14447970848619
"fixed","combined",0.2,2,13,25.4792805828919,37.2458784945105,11.6950502472903
"fixed","combined",0.2,3,13,23.7728951890516,17.8650477376505,41.1872785483555
"fixed","combined",0.2,4,13,21.9824279151783,22.7348638865473,35.5013966711294
"fixed","combined",0.2,5,13,14.3958560050628,13.8861138861139,23.958719851577
"fixed","combined",0.2,6,13,20.440093081953,21.6713279902043,36.1542352056211
"fixed","combined",0.2,7,13,22.5422591146576,2.17658008291734,38.8242523026619
"fixed","combined",0.2,8,13,9.32004308375124,11.1409226447177,58.3468229667233
"fixed","combined",0.2,1,14,52.5675090274281,21.7229094369719,22.9294434695451
"fixed","combined",0.2,2,14,41.0473346993848,27.2543510873603,16.0492943196472
"fixed","combined",0.2,3,14,55.0887615704359,32.4047772929652,12.9890982851314
"fixed","combined",0.2,4,14,43.4913338930959,26.7071719244753,29.1008458377672
"fixed","combined",0.2,5,14,23.4553811376967,22.3703245974338,14.34132407643
"fixed","combined",0.2,6,14,50.7504508022928,33.488325677394,17.157474315146
